"date","url","title","category;","content"
"04/07/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4968798/naik-kereta-wajib-pakai-masker-mulai-12-april","Naik Kereta Wajib Pakai Masker Mulai 12 April!","finance;","Pemerintah, sesuai rekomendasi WHO, telah menganjurkan pemakaian wajib masker bagi masyarakat di luar rumah. Apalagi untuk ke fasilitas publik. PT Kereta Api Indonesia (Persero) pun akan mewajibkan penumpang untuk memakai masker di stasiun dan kereta api. Kebijakan ini akan berlaku mulai 12 April 2020. Plt VP Public Relations KAI Joni Martinus mengatakan penumpang yang tidak menggunakan masker akan dilarang naik kereta api. SCROLL TO CONTINUE WITH CONTENT ""Bagi penumpang yang tidak mengenakan masker atau kain penutup mulut dan hidung dilarang naik kereta api dan tiket akan dikembalikan penuh,"" ujar Joni lewat keterangan tertulis, Selasa (7/4/2020). Joni juga mengimbau kepada para penumpang untuk tetap menjaga jarak , sering mencuci tangan, dan menunda perjalanan yang kurang penting dan tidak mendesak. ""Kami harap penumpang dapat mematuhi aturan tersebut agar dapat mencegah penyebaran COVID-19 melalui moda transportasi kereta api,"" tutup Joni. Menjelang 12 April, KAI akan melakukan sosialisasi kebijakan ini kepada masyarakat melalui pengumuman di stasiun, di kereta, media sosial, dan berbagai media lainnya. "
"04/07/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4968800/waduh-ada-297-pns-terdeteksi-corona","Waduh! Ada 297 PNS Terdeteksi Corona","finance;","Melalui Surat Edaran (SE) Kepala BKN Nomor 09/SE/III/2020 yang dikeluarkan pada 30 Maret lalu, diharapkan instansi pusat dan instansi daerah lainnya juga memperbarui data riwayat kesehatan PNS yang terdeteksi dan terinfeksi covid-19 secara berkala melalui aplikasi SAPK BKN.Dari 252 orang dalam pemantauan (ODP), 50 orang selesai pemantauan dan 202 orang lainnya masih dalam pemantauan.Selanjutnya untuk 17 orang berstatus pasien dalam pengawasan (PDP), diketahui 2 orang berhasil sembuh, 14 orang lainnya belum sembuh dan 1 orang meninggal bukan dalam tugas.Selanjutnya rincian untuk 28 orang yang telah terkonfirmasi positif terinfeksi COVID-19 yakni 4 orang sudah sembuh, 14 orang lainnya belum sembuh, 4 orang meninggal dalam tugas, dan 6 orang meninggal bukan dalam tugas. Sampai dengan hari ini, data PNS terdampak COVID-19 pada aplikasi SAPK BKN telah di-update oleh 40 instansi, yakni 22 instansi pusat dan 18 instansi daerah.Total sementara 297 PNS yang terdeteksi COVID-19 tersebut sejumlah 45 orang mendapat perawatan di Rumah Sakit dan 252 orang melakukan isolasi diri dan perawatan di rumah.Video WHO soal Ilmuwan China Temukan Virus Corona Baru Mirip Penyebab Covid-19Video WHO soal Ilmuwan China Temukan Virus Corona Baru Mirip Penyebab Covid-19(dna/dna)coronavirus coronavirus coronacoronavirus"
"04/07/2020","https://finance.detik.com/moneter/d-4968748/138-leasing-siap-kabulkan-libur-nyicil-kredit","138 Leasing Siap Kabulkan 'Libur' Nyicil Kredit","finance;","Riswinandi bilang, sebanyak 138 leasing ini juga sudah menyiapkan sarana dan prasarana yang bisa dimanfaatkan para nasabahnya dalam memanfaatkan insentif ini. Sehingga para nasabah bisa mengaksesnya secara online.Dia merinci, dari 138 perusahaan tersebut sebanyak 99 perusahaan sudah memiliki kebijakan untuk melaksanakan restrukturisasi pembiayaan. Lalu sebanyak 79 sudah siap melaksanakan restrukturisasi, dan 14 perusahaan sudah menerima pengajuan restrukturisasi.""Sampai 31 Maret jumlahnya 11.235 permohonan. Dari 11.235 permohonan ini sebanyak 10.206 debitur sudah mendapat konfirmasi restrukturisasi,"" jelasnya.Selain itu, Riswinandi juga berharap kepada kepala daerah mengizinkan perusahaan pembiayaan tetap membuka kantor agar bisa memberikan layanan kepada nasabah yang tidak bisa mengakses pendaftaran melalui online.""Ini ada permohonan dari perusahaan pembiayaan, jadi kita mengetahui di daerah itu Kepala Desa atau Kepada Daerah sudah mengumumkan sudah tidak boleh ada kegiatan penagihan, sehingga mereka tidak bisa mengaktifkan kantor yang di daerah. Kalau dimungkinkan mohon diberikan kesempatan karena mereka ingin mendekatkan diri, karena semua tidak bisa mendaftarkan secara online. Jadi peminjam bisa datang ke kantornya,"" ungkapnya. Perlu diketahui, OJK telah memberikan keringanan pembayaran cicilan maksimum 1 tahun. Dengan skema keringanan seperti penurunan suku bunga, perpanjangan jangka waktu, pengurangan tunggakan pokok, pengurangan tunggakan bunga, penambahan fasilitas kredit, konversi atau pembiayaan menjadi penyertaan modal sementara dan sesuai kesepakatan baru.Namun, patut diingat libur cicilan di sini bukan berarti setop bayar sama sekali. Melainkan, pembayaran kredit itu bisa ditunda untuk beberapa waktu. Kewajiban pembayaran tetap harus dilunasi atau diselesaikan.OJK Ajak Media Massa Jadi Duta Literasi Keuangan IndonesiaOJK Ajak Media Massa Jadi Duta Literasi Keuangan Indonesia(hek/dna)ojkleasingcicilankredit"
"04/07/2020","https://finance.detik.com/moneter/d-4968721/merasa-lebih-bayar-iuran-bpjs-kesehatan-tenang","Merasa Lebih Bayar Iuran BPJS Kesehatan? Tenang...","finance;","Iqbal menyebut pihaknya akan mengembalikan kelebihan pembayaran iuran para peserta usai adanya peraturan presiden (Perpres) baru yang diterbitkan oleh pemerintah.""Akan dikembalikan segera setelah ada aturan baru tersebut atau disesuaikan dengan arahan dari Pemerintah. Teknis pengembaliannya akan diatur lebih lanjut, antara lain kelebihan iuran tersebut akan menjadi iuran pada bulan berikutnya untuk peserta,"" jelasnya.Dalam putusan MA yang membatalkan kenaikan iuran BPJS Kesehatan ternyata tidak berlaku otomatis. MA memberikan waktu 90 hari kedepan kepada pemerintah untuk melaksanakan putusan itu atau tidak.Aturan itu tertuang dalam Peraturan MA (Perma) Nomor 1 Tahun 2011 tentang Hak Uji Materi. Pasal 8 ayat 1 dan 2 menyatakan:1. Panitera Mahkamah Agung mencantumkan petikan putusan dalam Berita Negara dan dipublikasikan atas biaya negara.2. Dalam hal 90 (sembilan puluh) hari setelah putusan Mahkamah Agung tersebut dikirim kepada badan atau pejabat tata usaha negara yang mengeluarkan peraturan perundang-undangan tersebut, ternyata pejabat yang bersangkutan tidak melaksanakan kewajibannya, demi hukum, peraturan perundang-undangan yang bersangkutan tidak mempunyai kekuatan hukum.Nah, dengan peraturan MA di atas, pembatalan kenaikan iuran BPJS tidak bisa serta-merta. Baru menjadi otomatis berlaku setelah 90 hari ke depan. Itu pun setelah Presiden menerima putusan tersebut. Iuran yang dibatalkan oleh MA tertuang pada pasal 34 yang berbunyi:(1) Iuran bagi Peserta PBPU dan Peserta BP yaitu sebesar:a. Rp 42.OOO,00 (empat puluh dua ribu rupiah) per orang per bulan dengan Manfaat pelayanan di ruang perawatan Kelas III.b. Rp 110.000,00 (seratus sepuluh ribu rupiah) per orang per bulan dengan manfaat pelayanan di ruang perawatan Kelas II; atauc. Rp 160.000,00 (seratus enam puluh ribu rupiah) per orang per bulan dengan Manfaat pelayanan di ruang perawatan Kelas I.(2) Besaran Iuran sebagaimana dimaksud pada ayat (1) mulai berlaku pada tanggal 1 Januari 2O2O.Dengan dibatalkannya pasal di atas, maka iuran BPJS kembali ke iuran semula, yaitu:a. Sebesar Rp 25.500 untuk kelas 3b. Sebesar Rp 51 ribu untuk kelas 2c. Sebesar Rp 80 ribu untuk kelas 1Video: Respons Menkes Budi soal Isu Iuran BPJS Kesehatan Naik di 2025Video: Respons Menkes Budi soal Isu Iuran BPJS Kesehatan Naik di 2025(hek/dna)iuran bpjs kesehatanbpjs kesehatanojk"
"04/07/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4968666/grab-siapkan-skema-ringankan-beban-cicilan-driver","Grab Siapkan Skema Ringankan Beban Cicilan Driver","finance;","Aplikator Grab menyiapkan skema bantuan untuk mitra pengemudi dalam mendukung kebijakan relaksasi keuangan pemerintah akibat pandemivirus Corona(COVID-19). Bekerja sama dengan PT Teknologi Pengangkutan Indonesia (TPI) dan Otoritas Jasa Keuangan (OJK), pihaknya siap menjembataninya untuk mitra pengemudi. Managing Director Grab Indonesia Neneng Goenadi mengatakan sejak awal penyebaran virus COVID-19 pada Desember, pihaknya telah memantau kondisi dan menyiapkan semua pemangku kepentingan terkait respons terhadap COVID-19, termasuk untuk mitra pengemudi. ""Oleh karena itu, Grab bersama perusahaan rental kendaraan, PT Teknologi Pengangkutan Indonesia (TPI) akan meluncurkan program yang diharapkan dapat membantu keberlangsungan pendapatan mitra pengemudi melalui dukungan pihak perbankan,"" ujar Neneng dalam siaran pers, Senin (6/4/2020). SCROLL TO CONTINUE WITH CONTENT ""Di samping itu, kami juga sangat mengapresiasi dan menyambut baik inisiatif dari Otoritas Jasa Keuangan yang merencanakan keringanan pembiayaan melalui perusahaan leasing dan perbankan, terutama bagi mitra pengemudi kami di Indonesia,"" imbuhnya. Sejumlah program kerja sama yang disiapkan antara Grab dengan TPI adalah penundaan biaya rental mobil hingga dua bulan ke depan serta pemberian dana tunai sebagai bagian dari program loyalitas mitra yang tergabung dalam TPI. Selain itu, mitra pengemudi anggota TPI juga tetap akan mendapatkan manfaat asuransi kesehatan, asuransi jiwa, dan program beasiswa bagi putra-putri mereka yang masih berjalan. Lalu ada juga program khusus bagi mitra yang terdaftar dalam program Gold dan Flexi Plus TPI. Pertama, bagi seluruh pengemudi yang masih mempunyai kontrak aktif pada program Gold dan Flexi Plus, maka mendapat penundaan biaya rental sampai dengan 2 Juni 2020 dan pengemudi menggunakan kendaraan tersebut untuk bekerja. Lalu kedua, buat pengemudi yang membutuhkan uang tunai saat ini dapat mengikuti program GAP atau program Loyalti Flexi Plus. Adapun sebagai tahap awal dari kerja sama dengan OJK, saat ini Grab sedang membantu Asosiasi Perusahaan Pembiayaan Indonesia (APPI) yang difasilitasi oleh OJK mendata debitur leasing yang merupakan mitra pengemudi GrabBike dan GrabCar serta mereka yang terkena dampak dari pandemi ini sesuai dengan kriteria dan persyaratan yang ditetapkan oleh OJK. Kata Neneng, melalui pendataan ini diharapkan pengajuan restrukturisasi dari pinjaman para mitra dapat diajukan secara kolektif oleh Grab kepada APPI yang nantinya akan disampaikan kepada perusahaan leasing yang menjadi anggota mereka. ""Kesejahteraan dan kesehatan mitra pengemudi kami menjadi prioritas utama di tengah pandemi Covid-19 ini. Untuk itu, kami berharap dukungan Grab dalam program relaksasi keuangan pemerintah, juga mendapatkan dukungan dan respon positif dari pihak perbankan dan perusahaan leasing di Indonesia,"" ujar Neneng. ""Karena hanya dengan kerja sama seluruh pihak, program ini dapat memberikan manfaat nyata bagi mitra pengemudi yang hingga kini masih melayani masyarakat dan terus memutar roda ekonomi. Ini merupakan tugas kita bersama, #KitaVSCorona,"" tutup Neneng."
"04/07/2020","https://finance.detik.com/bursa-dan-valas/d-4968668/ini-alat-bi-untuk-bikin-rupiah-kembali-kuat","Ini 'Alat' BI untuk Bikin Rupiah Kembali Kuat","finance;","Nilai tukar rupiah terhadap dolar AS hari ini mengalami penguatan. Bank Indonesia (BI) menyebut cadangan devisa Indonesia saat ini masih cukup untuk stabilisasi nilai rupiah hingga pembayaran utang luar negeri (ULN) pemerintah. Periode Maret 2020 cadangan devisa Indonesia tercatat US$ 121 miliar tergerus US$ 9,4 miliar dibandingkan periode Februari 2020 sebesar US$ 130,4 miliar. Gubernur BI Perry Warjiyo mengungkapkan, penurunan cadangan devisa ini karena pembayaran ULN pemerintah yang jatuh tempo dan memperkuat nilai rupiah. SCROLL TO CONTINUE WITH CONTENT Perry menjelaskan, selain cadangan devisa BI Masih memiliki sejumlah instrumen yang dapat digunakan untuk menstabilkan rupiah di kondisi tertentu. ""Kita punya secondline of defense, kalau diperlukan kami punya ini untuk jaga stabilitas rupiah. Ini jadi pilar penting bersama untuk memulihkan ekonomi ke depan,"" kata Perry dalam video conference, di Jakarta, Selasa (7/4/2020). Perry menyebutkan ada bilateral swap antara BI dengan sejumlah bank sentral. Misalnya dengan bank sentral China sebesar US$ 30 miliar, bank sentral Jepang US$ 22,76 miliar, bank sentral Singapura US$ 7 - US$ 10 miliar dan Korea Selatan US$ 10 miliar. Kemudian BI juga bekerja sama dengan The Federal Reserve untuk penyediaan fasilitas repurchase agreement line. Fasilitas ini dapat digunakan saat Indonesia membutuhkan likuiditas dolar AS. Nilai kerja sama ini sebesar US$ 60 miliar. Repo line tersebut akan digunakan jika BI memerlukan tambahan likuiditas dolar AS. ""Ini memang tidak menambah cadangan devisa, tapi akan sangat membantu penyediaan kebutuhan dolar saat terjadi keketatan di global,"" ujarnya. Dia menyebut The Fed hanya memberikan fasilitas repo line atau yang juga dikenal dengan foreign and international monetary authorities (FIMA) repo facility itu ke hanya ke sejumlah negara berkembang, termasuk Indonesia. ""Dalam konteks kita memerlukan likuiditas dolar itu tadi, sebagian dari cadangan devisa kita yang dalam bentuk sekuritas atau surat-surat berharga treasury dari AS, apakah obligasi, bisa digunakan untuk underlying untuk melakukan repo antara BI dengan Fed untuk memenuhi kebutuhan likuiditas dolar tadi,"" kata dia. "
"04/07/2020","https://finance.detik.com/foto-bisnis/d-4968874/momen-mendag-sidak-pabrik-gula-di-kendal","Momen Mendag Sidak Pabrik Gula di Kendal","finance;","Jakarta- Menteri Perdagangan Agus Suparmanto melakukan sidak ke pabrik PT Industri Gula Nusantara (IGN), di Kendal, Jawa Tengah."
"04/07/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4968700/masyarakat-bakal-bisa-pesan-beras-langsung-dari-petani-via-ojol","Masyarakat Bakal Bisa Pesan Beras Langsung dari Petani via Ojol","finance;","Kementerian Pertanian (Kementan) memprediksi produksi beras bulan April mencapai 5,27 juta ton dari luas lahan sebesar 1,73 juta hektare (ha). Panen diperkirakan masih akan berlanjut sampai Mei yang mencapai 3,81 juta ton beras dari luas lahan 1,38 juta ha. Untuk menjaga kestabilan harga di saat panen raya, Direktur Jenderal Tanaman Pangan Kementerian Pertanian (Kementan) Suwandi akan mendorong penggilingan padi memanfaatkan fasilitas Kredit Usaha Rakyat (KUR) yang disediakan pemerintah lewat sistem Komando Strategi Penggilingan Padi (Kostraling). Dengan begitu, para penggiling padi memiliki dana untuk bisa membeli gabah petani. Adapun realisasi penyaluran KUR khusus untuk penggilingan padi dari awal tahun hingga 3 April 2020 mencapai Rp 3 triliun dari total penyaluran KUR untuk subsektor tanaman pangan sebesar Rp 4 triliun. SCROLL TO CONTINUE WITH CONTENT ""Jadi realisasi kredit KUR tanaman pangan itu 75% untuk padi dan penggilingan, sehingga para penggilingan punya modal cukup untuk membeli gabah petani dengan harga yang bagus,"" sebutnya. Dalam waktu dekat para penggiling konstraling juga ditargetkan bisa bekerja sama dengan beberapa jasa pengiriman online sepertistartuphingga ojek online (ojol). Dengan begitu, hasil produksi bisa dikirimkan langsung ke masyarakat. ""Ini dalam proses, dalam waktu dekat akan MoU,"" sebutnya. Selain itu, Suwandi bilang, pihaknya akan memberikan bantuan benih gratis agar petani yang sedang panen bisa langsung melakukan musim tanam kedua. Sebab, pada bulan April masih terdapat pasokan air yang sangat memadai untuk penanaman. ""Untuk menurunkanlosses, sudah disalurkan berbagai alat bantuan pascapanen, termasukrice millingunit,"" ujarnya."
"04/07/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4968593/respons-pengusaha-ke-rencana-anies-perpanjang-wfh-di-jakarta","Respons Pengusaha ke Rencana Anies Perpanjang WFH di Jakarta","finance;","Gubernur DKI JakartaAnies Baswedanmenerbitkan Surat Edaran Nomor 20/SE/2020 tentang Perpanjangan Himbauan Bekerja Dari Rumah (Work From Home). Dengan ini, Anies memperpanjang imbauan untuk menutup kantor di tengah wabahCorona. Pengusaha pun menyambut baik kebijakan ini, Ketua Umum Kamar Dagang Industri (Kadin) Indonesia Rosan Roeslani, menegaskan dunia usaha akan mendukung penuh keputusan Pemprov. Dia menilai bahwa ini keputusan yang benar. ""Menurut kami kalau work from home diperpanjang, ini adalah keputusan yang benar dan baik. Kami akan lakukan,"" jelas Rosan kepadadetikcom, Senin (6/4/2020).Bahkan, Rosan juga mengatakan kalau memang perlu diperpanjang masa WFH di Jakarta, dunia usaha pun siap untuk melakukannya. SCROLL TO CONTINUE WITH CONTENT Dia juga menilai dunia usaha makin terbiasa dengan program kerja dari rumah yang sudah dilakukan karena anjuran social distancing di tengah wabah Corona. ""Dunia usaha sudah terbiasa kok lama-lama work from home. Laporan teman-teman Kadin dan asosiasi lain juga sudah semua lakukan WFH,"" jelas Rosan. Rosan mengatakan justru kini pekerjaan makin efisien dengan adanya program kerja dari rumah. Belum lagi memang saat ini di tengah lesunya dunia usaha tidak banyak hal yang mesti dikerjakan di kantor. ""Saya rasa justru makin efisien deh kerja kita. Supply dan demand juga mengalami penurunan, kita ya moodnya bertahan aja dulu,"" kata Rosan. Sementara itu, dari data Dinas Ketenagakerjaan dan Transmigrasi DKI Jakarta hingga Senin (6/4/2020), sudah tercatat 3.290 perusahaan yang memberlakukan kebijakan WFH. Dari jumlah perusahaan di atas, totalnya ada 1.194.187 tenaga kerja yang bekerja dari rumah.  "
"04/07/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4968656/hampir-170-ribu-nasabah-bank-bumn-ajukan-libur-nyicil-kredit","Hampir 170 Ribu Nasabah Bank BUMN Ajukan 'Libur' Nyicil Kredit","finance;","Otoritas Jasa Keuangan (OJK) mencatat hampir 170 ribu debitur atau nasabah empat Bank BUMN mengajukan 'libur bayar' cicilan atau restrukturisasi kredit lantaran penghasilannya terdampakvirus Corona(COVID-19).Ketua Dewan Komisioner OJK total nasabah yang berasal dari empat Bank BUMN ini sebanyak 168.569 debitur dengan total sekitar Rp 28,7 triliun.""OJK sudah berikan insentif kepada bank dan lembaga keuangan untuk restrukturisasi untuk semua level,"" kata Wimboh saat raker bersama Komisi XI DPR secara virtual, Jakarta, Selasa (7/4/2020). Sejumlah 168.569 nasabah ini, rinciannya sebanyak 6.238 nasabah PT Bank Negara Indonesia Tbk dengan nilai kurang lebih Rp 6,9 triliun. Sebanyak 134.258 nasabah PT Bank Rakyat Indonesia Tbk dengan nilai kurang lebih Rp 14,9 triliun.Selanjutnya, ada 10.592 nasabah PT Bank Mandiri Tbk dengan nilai kurang lebih Rp 4,1 triliun. Dan yang terakhir ada 17.481 nasabah PT Bank Tabungan Negara Tbk (BBTN) dengan nilai Rp 2,8 triliun.""Tentunya debitur ini adalah debitur yang kita prioritaskan yang sampai dengan Rp 10 miliar, bahkan kalau sudah di atas Rp 10 miliar memang harus restrukturisasi karena buat bayar saja berat, kalau di bawah itu masih ada ruang,"" jelasnya."
"04/07/2020","https://finance.detik.com/infrastruktur/d-4968650/pembebasan-lahan-tol-tersendat-imbas-corona","Pembebasan Lahan Tol Tersendat Imbas Corona","finance;","Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR)Basuki Hadimuljonomengungkapkan pembebasan lahan proyek tol saat ini tersendat. Hal itu disebabkan adanya keharusan melakukan social distancing atau physical distancing. Dengan begitu proses musyawarah dengan warga yang lahannya tergusur jadi tak bisa dilakukan. Basuki menjelaskan kendalanya hanya karena adanya pembatasan fisik antara orang, sedangkan dari sisi keuangan yang diperlukan untuk pembebasan lahan tak jadi soal. Pembatasan fisik sendiri merupakan upaya pencegahan penyebaranvirus Corona(COVID-19). ""Terjadi perlambatan proses pembebasan lahan bukan karena faktor keuangan tapi tanah. Musyawarah-musyawah sangat dilarang dalam rangka pembatasan sosial. Jadi sangat dibatasi untuk dia lakukan pertemuan-pertemuan yang berbentuk kerumunan,"" kata Basuki dalam konferensi pers virtual, Selasa (7/4/2020). SCROLL TO CONTINUE WITH CONTENT Berkaitan dengan pembebasan lahan tol, pihaknya juga meminta Lembaga Manajemen Aset Negara (LMAN) mempercepat pembayaran dana talangan kepada badan usaha jalan tol (BUJT), untuk pembebasan lahan yang sudah dilakukan. ""Kami ingin juga melakukan percepatan pembayaran dari LMAN sebagai talangan. Jadi pembayaran uang talangan pembebasan lahan yang sudah dilakukan BUJT yang sampai sekarang masih ada di LMAN,"" jelasnya. Setidaknya untuk pembangunan proyek jalan bebas hambatan, pihaknya mencatat ada 60.000 tenaga kerja yang dilibatkan. ""Untuk tol yang sedang ongoing dikerjakan menyerap tenaga sekitar 60 ribu tenaga, baik itu tenaga tetap, main contractor, maupun sub kontraktor dan tenaga lepas,"" tambahnya."
"04/07/2020","https://finance.detik.com/portofolio/d-4968638/berani-investasi-di-tengah-corona-jangan-takut","Berani Investasi di Tengah Corona? Jangan Takut!","finance;","Pandemi corona telah menekan pasar finansial di hampir seluruh kawasan dunia, tak terkecuali di Indonesia. Kondisi pasar yang terus terkoreksi membuat investor cenderung hati-hati dalam menempatkan dananya dan memilih untuk memegang tunai. Apakah tepat menyimpan uang tunai di kondisi seperti saat ini?Dengan kondisi pasar dengan tingkat volatilitas yang sangat tinggi, tentu investor khawatir, bingung, dan panik tidak tahu apa yang harus dilakukan pada portofolio investasinyaHead of Investment Specialist PT Manulife Aset Manajemen Indonesia (MAMI), Freddy Tedja memberikan penjelasan agar investor tidak salah langkah di tengah krisis corona ini.Sebelum melakukan investasi seorang investor disarankan harus mengetahui profil risiko. Profil risiko akan menentukan batas risiko atau tingkat kesiapan seorang investor dalam menanggung tingkat volatilitas , baik penurunan ataupun kenaikan di berbagai instrumen investasi yang dimilikinya.Tedja menjelaskan, reksa dana merupakan instrumen investasi yang cocok bagi banyak kalangan karena memiliki banyak ragam dengan tingkat risiko yang berbeda-beda, sehingga dapat disesuaikan dengan beragam profil dan kebutuhan investor.Secara umum, reksa dana pasar uang cocok untuk profil risiko konservatif, reksa dana pendapatan tetap untuk profil risiko moderat, dan reksa dana saham untuk profil risiko agresif.Profil risiko dan kebutuhan investasi setiap orang berbeda, dan menentukan portofolio investasi hanya dengan ikut-ikutan saja itu hal yang tidak tepat.Jadi, saat investor lain panik, kita tidak perlu ikut-ikutan panik. Ingat, kebutuhan investasi setiap orang tidak sama.Di tengah pandemi COVID-19, di mana sebaiknya Anda menyimpan uang Anda?Tedja memaparkan, jika memilih memegang uang tunai memang memudahkan diri Anda jika memerlukan dana saat waktu genting. Namun, nilai uang Anda tidak dapat berkembang.Dalam kondisi seperti ini, menempatkan uang di reksa dana yang dikelola oleh manajer investasi yang memiliki pengetahuan dan kemampuan pengelolaan investasi dapat menjadi pilihan di tengah kebingungan ""Dan yang sama pentingnya juga, sesuaikan dengan profil risiko dan kebutuhan investasi kita,"" katanya.Sebagai penutup, kata dia, jika berkaca dari kondisi krisis dan kepanikan pasar di masa lalu seperti pada krisis Asia 1998 dan krisis global 2008, terlihat bahwa koreksi tajam yang terjadi di pasar finansial cenderung diikuti dengan kenaikan tajam setelahnya, dalam jangka menengah-panjang.""Jadi, tetaplah berinvestasi sesuai profil risiko untuk mencapai tujuan investasi jangka panjang. Untuk kenyamanan, carilah manajer investasi yang memiliki platform investasi digital sehingga kita dapat berinvestasi #dirumahaja,"" jelasnya."
"04/07/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4968594/mereka-yang-thr-nya-terancam-tak-cair","Mereka yang THR-nya Terancam Tak Cair","finance;","Merebaknya wabah COVID-19 menghantam para dunia usaha. Ujungnya para pekerja terancam tak mendapatkan Tunjangan Hari Raya (THR) tahun ini. Kekhawatiran ini muncul bagi para pekerja di perusahaan swasta. Tapi ternyata hal itu juga menghantui para pegawai negeri sipil (PNS). Mereka terancam tak mendapatkan THR dan gaji ke-13 tahun ini lantaran anggaran negara sudah banyak dipakai untuk penanganan COVID-19. Namun Menteri Keuangan Sri Mulyani Indrawati menekankan, untuk para ASN, TNI dan Polri yang merupakan kelompok pelaksana sudah disediakan anggarannya. Mereka adalah PNS golongan 1 sampai 3. SCROLL TO CONTINUE WITH CONTENT ""Penghitungan adalah untuk para ASN, TNI, Polri yang utamanya para kelompok yang pelaksana golongan 1,2,3 terutama untuk ASN TNI Polri, THR dalam hal ini sudah disediakan,"" tuturnya. Nah yang membuat pemerintah masih mikir-mikir untuk memberikan THR dan gaji ke-13 adalah untuk para menteri, anggota DPR, dan pejabat kementerian setingkat eselon I dan II. ""Untuk pejabat negara nanti Bapak Presiden nanti akan menetapkan. Seperti menteri, DPR dan para pejabat termasuk eselon 1 dan 2 . Kami akan sampaikan ke Presiden,"" ucapnya. Jatah THR dan gaji ke-13 bagi mereka akan diputuskan dalam sidang kabinet beberapa minggu ke depan. Presiden Jokowi yang akan menentukannya. ""Presiden masih memberikan instruksi kalkulasinya difinalkan agar diputuskan presiden dalam sidang kabinet dalam minggu-minggu ke depan,"" tutupnya.  Sementara kalangan pengusaha meminta Kementerian Ketenagakerjaan (Kemenaker) membuat sebuah kebijakan terkait dengan pembayaran tunjangan hari raya (THR). Sebab, banyak bisnis yang terpukul karena virus corona sehingga kesulitan membayar THR. ""Menurut hemat saya Kemenaker harus merumuskan ada dasar pengusaha melakukan negosiasi, pertemuan dengan teman-teman serikat pekerja atau mungkin perwakilan pekerja supaya ada gambaran,"" kata Wakil Ketua Umum Dewan Pertimbangan Kadin DKI Jakarta Sarman Simanjorang kepada detikcom. Dia menjelaskan, saat ini setidaknya ada tiga kriteria perusahaan. Pertama sama sekali tidak mampu memberikan THR, kedua setengah mampu membayar THR, dan ketiga mampu. Berdasarkan sektornya, ia mengatakan, sektor pariwisata dan hiburan yang paling terpukul karena virus corona. Sebab, beberapa bulan ini tidak mendapat pemasukan. Ketua Umum Himpunan Penyewa Pusat Perbelanjaan Indonesia (Hippindo) Budihardjo Iduansjah mengatakan pihaknya sebetulnya ingin memberikan THR namun sulit untuk dilakukan karena minimnya pemasukan. ""Pengusaha melihat kemungkinan bisnis belum pasti sehingga untuk THR ini sangatlah berat. Kita mau (memberikan THR) tapi bagaimana memberikan kalau dana cash-nya nggak ada. Saat ini kan kami kesulitan dananya karena nggak ada pemasukan,"" kata Budi kepada detikcom. Kemungkinan perusahaan yang tidak bisa memberikan THR adalah bisnis-bisnis yang sudah tidak beroperasi sama sekali seperti bioskop, salon, hingga tempat permainan anak. ""Mungkin kalau yang tutup beneran nih, nggak bisa bayar. Tapi yang formatnya toko obat, supermarket, minimarket, masih bagus. Kalau yang sama sekali tutup seperti bioskop, salon, termasuk permainan saya nggak tahu nih. Mereka kan kondisi keuangannya tidak sebagus yang masih buka,"" sebutnya.  Budi menjelaskan, pendapatan perusahaan akan habis untuk membayar gaji karyawan dua kali lagi sebelum memberikan THR. Sedangkan jika harus ditambah memberikan THR, ia pun bingung uangnya dari mana. ""Pasti (pendapatan) habis kan untuk gaji dulu, paling nggak gaji untuk April dulu itu kan harus dibayar. Jadi April bayar, Mei bayar gaji lagi, nah THR-nya nggak tahu dari mana. Saya takutnya dananya nggak ada kalau pemasukan nggak ada, kalau kondisi masih seperti ini,"" ucapnya. Menteri Ketenagakerjaan (Menaker) Ida Fauziyah pun akhirnya memperbolehkan pengusaha mencicil atau menunda pemberian tunjangan hari raya (THR) kepada buruh. Hal itu diperkenankan dengan catatan disepakati oleh para pekerja. Ida menyatakan saat ini dunia usaha sedang kesulitan imbas pandemi COVID-19. Oleh karenanya hal-hal semacam itu tidak dapat diabaikan. ""Nah berkaitan dengan dampak COVID-19 ini, kita melihat ada dampak ketidakmampuan ekonomi perusahaan, dan pada akhirnya dampaknya itu kita sudah mulai mendengar, ada yang mengatakan bahwa tidak mampu membayar THR,"" kata dia saat dihubungi detikcom. "
